section,date,title,cluster
1,2024-03-27,이재명 나라가 망하기 직전 의대 증원 2000명 집착 버려야 종합,0
1,2024-03-27,의대 증원 관련 한국의학교육평가원 성명서,0
1,2024-03-27,청라독학재수 의대 2000명 증원 비수도권에 82 배정,3
1,2024-03-27,의대증원은 역풍일 수밖에 없었다,0
1,2024-03-27,SKY 이공계 정원 절반에 맞먹는 의대증원 대입 판도 요동,3
1,2024-03-27,청라영어학원 초중등입시개편안 의대증원 영수공부법설명회개최합니다,3
1,2024-03-27,깽판 치자는 의협 전 현 회장들 그들에게 법은 없나,4
1,2024-03-27,대치동 수학학원 2025학년도 의대정원확대 대학별 인원배정 결과,3
1,2024-03-26,하루 주요 소식 24 03 26,0
1,2024-03-26,속보 임현택 새 의협회장 의대정원 오히려 줄여야 끝까지 투쟁 최석태,0
1,2024-03-26,다낭병원 외국인인 나는 진료비가 얼마나 나올까 다낭 인터네셔널 병원 Vinmec 기준 빈맥병원 이용후기 진료비,0
1,2024-03-26,한동훈 이재명 민생 경제를 위해 금투세 폐지 모든 걸 말하다,0
1,2024-03-25,서울신문 3월 22 23일 주말판,4
1,2024-03-25,서울의대 교수 비대위 최소 450명 이상 사직 찬성 정부 전공의 직접 대화하라,0
1,2024-03-25,다 이긴 선거를 자폭하며 망치는 그분,0
1,2024-03-26,경제 신문 읽기 20240326 의대 증원 반대하는 교수들 집단 사직서 제출 진료시간 축소 예정,0
1,2024-03-26,2025학년도 의대 경기 인천 361명 증원 대학별 배정결과 확인,3
1,2024-03-26,2025년 의대 증원 배정 대학교 알아보기,1
1,2024-03-26,의대 2000명 증원 재확인 교수 의료진 대화에 나서달라,4
1,2024-03-26,총선을 앞두고 잠실새내 삼계주류 롯데월드타워 김영모과자점 천호 명동찌개마을 조국혁신당의 돌풍 한동훈 의대증원 총선을 앞두고,0
1,2024-03-23,2000명 분 가마솥 의대정원 2000명 증원 2000명 맞추려고 강원 의대는 기존 49명에 83명 늘려 132명으로 만들었네 최석태,0
1,2024-03-26,의사들의 개소리를 비판하는 이 시점에서 한동훈과 박근혜가 의대증원을 논하다,0
1,2024-03-26,미니의대 충북대 의대 100명 요청할 땐 묵묵부답 200명으로 증원,0
1,2024-03-26,심판 오만정 윤 대통령 의대 증원은 의료개혁의 출발점 VS 이재명 잘못하면 아르헨티나 될수도 브라질도 검찰독재로 추락,0
1,2024-03-26,의대증원의 역설,0
1,2024-03-26,의대 정원 증원 사태 북극성이 예측하는 시나리오,0
1,2024-03-26,의대 증원 소식에 야 너두,0
1,2024-03-26,윤석열 정부는 이공계보다 의대 정원을 늘리려 하지만 일본은 이공계 대학 입학 정원을 대폭 늘렸네 최석태,0
1,2024-03-26,의료 공백 파국은 피해야합니다,4
1,2024-03-26,의대교수 사직 왜,4
1,2024-03-26,의대 정원 증원에 대한 2천명 지역별 증원비율 및 현 대학 25년 의대정원,3
1,2024-03-16,의 을 하다 우리는 아무리 열심히 공부해서 성적을 올리고 좋은 대학 의대에서 6년을 공부하고 나와도 결국 거대자본의 노예일 뿐입니다,4
1,2024-03-16,뱃속 아기 아픈데 진료할 데 없어 도와주세요 임산부들 발만 동동,0
1,2024-03-16,환자는 충분히 보상받고 분쟁은 신속히 정부 의료분쟁 조정 중재 나서,4
1,2024-03-05,전공의 파업 보름째 대학병원 현실 지금이 정상인 것 feat 나와 친구의 빅픽쳐,4
1,2024-03-05,이것의 자본주의다,0
1,2024-03-05,경제신문읽기 3 5 앵그리 바이든 늘봄학교 생보사 위험 홍채코인 중국인 토지투자 증가,0
1,2024-03-06,전국 의대 3401명 증원신청 편파언론과 기득권,4
1,2024-03-06,경제 신문 보기 20240306 40개 대학 모두 의대 증원 요청,0
1,2024-03-06,학교별 의대증원신청수 총 3 401명 신청 전국 40개 의대증원신청현황,0
1,2024-03-06,의대 증원에 들뜬 학원가 직장인 의대 도전 권유,0
1,2024-03-06,의대 증원 신청 규모 인제대 중앙대 한림대 을지대 성균관대 가천대 외,3
1,2024-03-06,경제신문읽기 3 6 의대 증원 신청 애플 삼성 LG OLED 공급 중국 경제성장률 목표 대학생 주거비 지원 학폭기록 유지,0
1,2024-03-06,보건복지부 의대 대학증원 신청 받자 3 401명의 증원신청 의료계 강대강 대치속 속타는 지역환자들,0
1,2024-03-06,경제 신문스크랩 2024년 3월 6일 휴학 사직 안 먹혔다 40대 대학 3401명 의대 증원 신청,0
1,2024-03-06,정부 의대 증원 동력 확보 의료공백 메우기 본격 돌입,4
1,2024-03-06,의대 정원 확대 규모 대학 수요조사 마감 결과 2024 3 5기준 수도권 비수도권 증원 신청 규모 2025학년도 의대 증원 신청 인원 의대 증원 지역별 대학별 신청현황,3
1,2024-03-06,진짜 국민편 녹색정의당 의대증원 긴급좌담회 한계소상공인 자영업자 100조원 부채탕감 공약발표,0
1,2024-03-06,실제 대학 의대증원 희망규모는 3401명,4
1,2024-03-06,의대 증원 규모 예민한 의대들 상당수 비공개 입장,0
1,2024-03-06,2024 03 06 한국경제 의대 증원 중국 경제성장률 전망 미국 금리인하 OLED 시장 액면분할 기업들 초전도체 테마주 제트블루 주가추락 슈퍼마이크로 급등 분양시장 양극화,0
1,2024-03-05,의사증원 여론조사,4
1,2024-03-06,의대 증원 논란 공유,4
1,2024-03-05,의대증원반대는 의사들 집단이기주의 아닌가,1
1,2024-03-05,2024 03 05,4
1,2024-03-05,전국 40개 의대 3401명 증원 신청 의협 정부와 대학본부 만행,0
1,2024-03-05,의대 증원 관련 이슈,0
1,2024-03-05,전국 의대 40곳서 2500명 안팎 정원 증원 신청,0
1,2024-03-05,의대 증원 확정 흔싸귀비 경쟁 아니다 몰락이다,4
1,2024-03-05,의대 증원 졸속 의료개혁 협박 중단하고 이성적 논리적 토론해야,4
1,2024-03-05,의대 증원 신청 결과와 고려대 법대 로스쿨 연상고법,0
1,2024-03-05,점점 심화되는 의대 정원 증원 입장의 엇갈림,4
1,2024-03-05,전공의 파업 이유 의대 증원 면허정지,4
1,2024-03-05,40개 대학 2025년 의대 정원 총 3401명 증원 신청,0
1,2024-03-05,잡담 현 의대 증원 문제를 바라보는 개인적인 의견 전공의 파업 의협과 정부 대처 방식,4
1,2024-03-05,의대 정원 증원 수요 지방만 2000명 넘어 의대 증원 관련주,0
1,2024-03-05,전국 40개 의대서 3401명 증원 신청 지역 소규모의대 우선,0
1,2024-03-05,의대 증원 2000명 넘긴 3401명 신청결과나와 의대증원과 2025학년도 입시변화,0
1,2024-03-05,동구소식 인천 동구 의대증원 팩트체크,4
1,2024-03-05,내가 없어도 세상은 잘 돌아갑니다,0
1,2024-03-05,3월4일 장 전 관심종목 결과 삼성 로봇 관련주 봇핏 관련주 웨이러블 로봇 관련주 의대 증원 관련주 MSD 관련주 사이버 보안 관련주 리벨리온 관련주 현대차 전고체 배터리 관련주,0
1,2024-03-05,보복부가 정말 왜 이럴까 모든 인프라를 서울 중심의 수도권에 집중시켜놓고 의사만 때리네 최석태,0
1,2024-03-05,국방비밀 03월 03일 23 00중국의 모든 노력은 의미가 없게 되었습니다한국이 서해에 괴물미사일 수천기 배치 계획을 공식 가동했다중국의 핵미사일이 갑자기 쓰레기가 된 진,0
1,2024-03-05,전국 의대 증원 3 401명 신청 면허정지 집행 임박,0
1,2024-03-06,2000굥 박순혁 금융개혁 다 망했다 박순혁이 갑자기 윤석열에게 꼬리친다 희안하다,0
1,2024-03-06,2024 03 06 수 오늘의 신문 뉴스 칼럼 사설,0
1,2024-03-07,TV 조선 강펀치 신상진 성남시장 대담 이재명 대통령 된 들 뭘 하겠나 내려올 준비 잘 해라,0
1,2024-03-07,의료AI로 해결한다 응급실 포화 관련주,4
1,2024-03-07,24 3 7 논란의 법인세 인하 알리와 손잡은 CJ 미 한국산 철강 관세인상 예고 CU 카자흐스탄 1호점 오픈 일론에게 승소한 변호사들 테슬라에 천문학적 수수료 청구,0
1,2024-03-07,Big5 대형병원 재정 매달1882억 왜건강보험료로 메꾸려하나 너무 화난다,4
1,2024-03-07,3월 7일 시사 이슈,0
1,2024-03-07,2024년 3월 7일 진료 일지 의사들의 파업을 바라보며,0
1,2024-03-07,손명순 여사 별세 김영삼 내조 9단 영부인 고생하셨습니다 프로필,0
1,2024-03-07,의사파업 사태 원인과 해결방법 언제까지,1
1,2024-03-07,PA간호사 합법화 수순 의사 기득권 깬다 서울신문,4
1,2024-03-07,16년차 한국간호사 미국으로 떠난다,4
1,2024-03-07,의사 면허 정지 기간 취소 박탈 복귀 여론 정부 사직,4
1,2024-03-07,40개 대학 의대 정원 3401명 늘려달라,4
1,2024-03-07,병원 떠난 전공의들 사표수리 임금지급 막히고 취업도 금지 3중 제재 마음 불편하지만 그래도 안 돌아갈 것,4
1,2024-03-08,의대 증원 신청 전국적 현황을 알아보자,3
1,2024-03-08,의대 증원 필요한 이유 지역의료 현실 병원 수도권 쏠림,0
1,2024-03-08,의대증원 신청 72 비수도권 지방약대 미칠 파장은,3
1,2024-03-08,진료비 심사 청구 의대증원 소송전 본격화 33개 의대교수 고등교육법 위반,0
1,2024-03-07,정부의 의료공백 장기화 대비지침,4
1,2024-03-06,2024년 3월6일 국내뉴스,0
1,2024-03-07,의대 증원 갈등 전공의 이탈했다고 국가 비상 이 현실 얼마나 비정상적인가,4
1,2024-03-07,의과대학 교수협의회 의대 증원 고등교육법에 위배 입학 연도의 1년 10개월 전까지 공표하도록 규정,0
1,2024-03-06,선거의 계절이 다가온다,0
1,2024-03-06,뉴스 원고 2024년 3월 6일 MBC 뉴스데스크,0
1,2024-03-06,한경신문 1면 읽기 도전 2024 03 06,0
1,2024-03-06,병무청장 사직 수리된 전공의 내년부터 순차 입대,0
1,2024-03-06,2025 비수도권 의대 지역인재전형 재수생,3
1,2024-03-06,의사 파업 이유 정부 인원 증원에 따른 반발 5분정리,4
1,2024-03-07,총선용 의대 증원안 강요말라 전공의 의대생들,0
1,2024-03-07,입시정보 의대 증원 지역인재 전형 현황 확대 전망 조선에듀,3
1,2024-03-07,합의점은 생각없는 의대 증원 우리 사회는 학생들에게 MMI면접을 어떻게 평가하려나요,0
1,2024-03-07,의대 증원 신청결과 및 갈등 확산 양상 정리,0
1,2024-03-07,의대 증원 관리형 리더십과 거버넌스형 리더십,0
1,2024-03-07,서울대 의대 정원 135명 150명으로 증원 신청 의과학과 별도 신설,0
1,2024-03-07,의대 증원 반발 전공의 집단이탈에 병원들 월급 지급 딜레마,0
1,2024-03-07,울산시의사회 울산의대 정원 3배 증원신청 철회하라,0
1,2024-03-07,의대 증원 반대 이유와 의사 파업까지 의사들이 파업하는 이유가 무엇인가 이야기를 간추려본다 written by c1ssam,4
1,2024-03-07,의대 증원이 되면 무엇이 달라지나,0
1,2024-03-07,의대 증원 갈등 지역거점 국립대학 최대 5배 증원 신청,0
1,2024-03-07,의대증원 취소소송 어떻게 원고적격 처분성 없다 기각 전망 중론,0
1,2024-03-05,경제 신문 보기 20240305 40개 의대 총 3401명 증원 신청,0
1,2024-03-05,정부 의대 증원 절대 포기하지 않는 이유 의사 파업 강경대응으로 총선승리,4
1,2024-03-04,경제학으로 본 의대증원 로스쿨 변호사증가가 주는 교훈 2024 03 04 정부는확실하게 증원하셔요,4
1,2024-03-02,사회 이슈 1 의대 증원 의류 수가 조정 그리고 공공의료 서비스의 개선 개인 의견 영상 추천,4
1,2024-03-02,마케팅 관점으로 본 의대 증원과 의사 파업,4
1,2024-03-02,의대 증원에 왜 전공의가 가장 크게 반발하는가 근심 줄이기 행복한 세상,4
1,2024-03-02,경북대 의대 정원 150 늘려달라 대규모 증원요청 이어질듯,0
1,2024-03-02,전국 의대 입학정원 2000명 늘리는 의대정원증원에 대한 본인의 입장 세상읽기와논술,4
1,2024-03-02,의대정원증원 여야가 찬성,0
1,2024-03-02,2025년도 의대 정원 확대가 수시 교과전형에 미치는 영향,3
1,2024-03-02,의사 파업 이유 어떤 부분 때문일까,4
1,2024-03-02,사촌이 땅을 사면 배가 아파 뒈지는 근성의 민도 수준 모든 공권력을 총동원해서 잡아족쳐야 권력으로 뽑아주는 민도 그러고도 자식은 삼성에 보내고 싶고 SKY에 보내고 싶고,0
1,2024-03-02,도과 민의 부를 훔치는 자,0
1,2024-03-02,의대합격 좋아했는데 집단 휴학 수업 거부에 혼란스러운 새내기들,0
1,2024-03-02,의새 뜻 의미 유래 젊은 의사회 의새 챌린지 왜,0
1,2024-03-02,급성골수성백혈병 조금 살만해진 컨디션,0
1,2024-03-02,USMLE를 준비하게 되었다,0
1,2024-03-02,중2 이하 초등부 중등부 일반고 특목고 자사고 선택은,3
1,2024-03-02,24년 2월 결산보고서,0
1,2024-03-02,세계의사회 한국 정부 비난 윤 정부 각성하라 최석태,0
1,2024-03-01,압색에 분노한 의협 불편 끼칠 수도 MZ는 시킨다고 하지 않아,0
1,2024-03-02,비대면 진료 관련주에 대한 고찰 2 케어랩스 굿닥 닥터나우,0
1,2024-03-01,아산시 영어학원 용화동 영어도서관 리드앤톡제니영어 용화센터 초중고 내신 완벽 대비 원서로 수능까지,1
1,2024-03-01,2025학년도 SKY 서울대 연세대 고려대 정시 등급 합격자 수능 점수 예상,3
1,2024-02-29,오늘 장마감 후 시간외거래 종목 정리 아이스크림에듀 솔본 플레이디 에스텍파마 삼목에스폼 에이에스테크 THE E M 갤럭시아에스엠 세종메디칼,0
1,2024-02-29,의사 파업 이유 원인 의대 정원 확대 관련 정리,4
1,2024-02-29,박상돈 천안시장 의료공백 최소화위해 전공의 현장복귀 부탁,4
1,2024-02-29,전공의들 병원 복귀 국민 호소에 응답하길 서울신문 사설,4
1,2024-03-01,의대 증원 이슈에 대한 한의사 개원의 입장,4
1,2024-03-01,의대 교수 증원 로스쿨 교수처럼 몸값 높일 수 있는 천재일우 기회 아닐까,0
1,2024-03-01,의대 증원과 의사파업,4
1,2024-03-01,연이은 의사파업 의대 증원의 현실은 1,4
1,2024-03-01,해운대 중동스위첸 오피스텔 의대 증원으로 집값이 들썩이고 있어 서울 수도권에서 줍줍 신부촌으로 뜨고 있는 중동에서 해운대의 인프라를 누려라,1
1,2024-03-01,의대정원도 늘리고 교수자리도 늘림 국립대병원 교수 1000 증원,4
1,2024-03-01,전 피부과 전문의 입니다 개원의가 생각하는 의대증원 정책,4
1,2024-03-01,의대증원논란 돌아오지 않은 전공의들 복귀 시한 넘겨 3월 의료대란 현실화 가능성 정부 다음주 고발 4일부터 현장조사 면허정지,4
1,2024-03-01,2024년 3월1일 금 오늘의 뉴스,0
1,2024-03-01,의사 파업 의협 압수수색 미복귀 의사 3개월 면허정지,4
1,2024-03-01,3월초 경제이슈 국내증시 밸류업 기대 멀어진 금리인하 비트코인 고공행진 의대 열풍 의사 파업 개포동 로또 청약,0
1,2024-03-01,의료파업에 대한 생각,4
1,2024-03-01,의대 파업 새끼손가락 부상,0
1,2024-03-01,전공의 전문의 전임의 일반의 차이 한 눈에 알아보기,1
1,2024-03-02,난 의새 의사들 챌린지 확산에 환자들 장난 치나 쓴소리,0
1,2024-03-03,의대 2천명 증원 핵심은 의료민영화 영리병원 확대 아닌가,4
1,2024-03-03,의대증원 윤석열 지지율,0
1,2024-03-03,이런 인연으로 살면 안 될까요 세계 역사상 가장 선진 후진국 의사가 환자를 담보로 동맹파업하는 나라,1
